paper,author
w0972,w0388.02
w0972,w0480.01
w0973,w0564.02
w0973,w0973.01
w0974,w0564.02
w0975,w0564.02
w0975,w0975.01
w0975,w0975.02
w0976,w0519.01
w0977,w0274.01
w0977,w0274.02
w0978,w0406.01
w0979,w0034.01
w0979,w0856.01
w0980,w0179.01
w0981,w0981.01
w0981,w0981.02
w0982,w0067.01
w0983,w0311.01
w0984,w0388.02
w0984,w0984.02
w0985,w0985.01
w0986,w0409.02
w0987,w0333.01
w0987,w0839.01
w0987,w0987.03
w0988,w0497.01
w0989,w0559.01
w0990,w0274.01
w0991,w0839.01
w0992,w0839.01
w0993,w0647.01
w0994,w0274.02
w0995,w0274.02
w0996,w0325.01
w0996,w0758.02
w0997,w0500.01
w0997,w0839.01
w0998,w0717.02
w0998,w0998.01
w0998,w0998.02
w0999,w0839.01
w1000,w0415.01
w1000,w0415.02
w1001,w0179.02
w1002,w0013.01
w1003,w0406.01
w1004,w0409.02
w1005,w0527.01
w1005,w0643.01
w1005,w1005.01
w1006,w1006.01
w1007,w0342.01
w1007,w0342.02
w1008,w0250.03
w1008,w1008.01
w1009,w0008.02
w1010,w0424.01
w1011,w0201.01
w1011,w0508.01
w1012,w0342.01
w1012,w0709.02
w1013,w0335.01
w1014,w0717.02
w1014,w1014.01
w1015,w0406.01
w1015,w1015.02
w1016,w0358.01
w1016,w1016.01
w1017,w0358.01
w1017,w1016.01
w1018,w0079.01
w1019,w0965.01
w1019,w1019.01
w1020,w0022.01
w1020,w0134.01
w1021,w0904.01
w1021,w1021.02
w1022,w0008.02
w1022,w1022.01
w1023,w0274.02
w1024,w0253.01
w1025,w0253.01
w1026,w0253.01
w1027,w0253.01
w1027,w0362.02
w1028,w0234.01
w1028,w0250.03
w1029,w0813.01
w1030,w1030.01
w1031,w0225.01
w1032,w0335.01
w1032,w0388.02
w1033,w0179.01
w1034,w0008.02
w1034,w0176.01
w1035,w0311.01
w1036,w0370.01
w1037,w0008.02
w1037,w0176.01
w1038,w0502.01
w1039,w0287.01
w1039,w0311.01
w1040,w1040.01
w1041,w0794.02
w1042,w0225.01
w1043,w0216.01
w1043,w0337.04
w1043,w1043.01
w1044,w0985.01
w1045,w1045.01
w1046,w0391.01
w1047,w0505.01
w1048,w0505.01
w1049,w1049.01
w1049,w1049.02
w1050,w0559.01
w1051,w1049.01
w1051,w1049.02
w1052,w0067.01
w1053,w0006.01
w1054,w0502.01
w1055,w0342.01
w1055,w0393.01
w1056,w0340.02
w1057,w0151.01
w1058,w0324.02
w1058,w0337.02
w1059,w0424.01
w1059,w1059.01
w1060,w0326.01
w1060,w1060.01
w1061,w0342.01
w1061,w0610.01
w1062,w0017.01
w1062,w1062.02
w1063,w1063.01
w1064,w1063.01
w1065,w1063.01
w1066,w0748.02
w1067,w0287.01
w1068,w0826.01
w1068,w1068.02
w1069,w0415.01
w1069,w0415.02
w1070,w0006.01
w1071,w0839.01
w1071,w0987.03
w1072,w0115.01
w1073,w0324.02
w1073,w0337.02
w1074,w0500.01
w1074,w0839.01
w1075,w0794.02
w1075,w1075.01
w1076,w0736.01
w1076,w0736.03
w1076,w1076.02
w1076,w1076.04
w1077,w0912.01
w1077,w0973.01
w1078,w0335.01
w1079,w0326.01
w1079,w0807.01
w1080,w0234.01
w1080,w0409.02
w1081,w1081.01
w1081,w1081.02
w1082,w0179.02
w1083,w0987.03
w1084,w0067.01
w1084,w0151.01
w1085,w0224.01
w1085,w0363.02
w1086,w0224.01
w1086,w0363.02
w1087,w0527.01
w1088,w0319.01
w1088,w1088.02
w1089,w0500.02
w1089,w1089.01
w1090,w0014.02
w1090,w1090.02
w1091,w0218.02
w1091,w0965.01
w1091,w1091.01
w1092,w0067.01
w1093,w1093.01
w1094,w0151.01
w1095,w0162.01
w1096,w0772.01
w1096,w0772.02
w1097,w0882.01
w1098,w1098.01
w1098,w1098.02
w1099,w0556.01
w1100,w0485.01
w1101,w0839.01
w1101,w1101.01
w1102,w0610.01
w1103,w0485.01
w1104,w0008.02
w1104,w0176.01
w1104,w1022.01
w1105,w1049.02
w1105,w1105.01
w1106,w0151.01
w1107,w0748.02
w1108,w0748.02
w1109,w0274.02
w1109,w0508.01
w1110,w1049.02
w1111,w0337.02
w1111,w1111.01
w1112,w0336.01
w1113,w1049.02
w1113,w1113.02
w1114,w0853.02
w1114,w1114.01
w1115,w0839.01
w1115,w1115.02
w1116,w0393.01
w1116,w1116.02
w1117,w0391.01
w1118,w0287.01
w1119,w0303.02
w1120,w0335.01
w1120,w0388.02
w1121,w1049.02
w1121,w1121.01
w1122,w0596.01
w1122,w0885.02
w1123,w0337.02
w1124,w0176.01
w1125,w0298.01
w1126,w0051.01
w1127,w0079.01
w1128,w0772.01
w1128,w0772.02
w1129,w0839.01
w1129,w0987.03
w1130,w0179.01
w1131,w0508.01
w1132,w1132.01
w1132,w1132.02
w1132,w1132.03
w1133,w0610.01
w1133,w0945.01
w1134,w1081.01
w1134,w1081.02
w1135,w0406.02
w1136,w1006.01
w1137,w1137.01
w1138,w0388.02
w1138,w0984.02
w1139,w1139.01
w1140,w0890.01
w1140,w1140.01
w1141,w0218.02
w1141,w0965.01
w1141,w1091.01
w1142,w0370.01
w1142,w1142.02
w1143,w1143.01
w1143,w1143.02
w1143,w1143.03
w1144,w0424.01
w1144,w1144.02
w1145,w1145.01
w1145,w1145.02
w1146,w0692.01
w1146,w0692.02
w1147,w0885.02
w1148,w0873.02
w1149,w0050.02
w1149,w1140.01
w1150,w0748.02
w1151,w0253.01
w1152,w0253.01
w1153,w0519.01
w1154,w0151.01
w1154,w0523.02
w1155,w0204.01
w1155,w0216.01
w1156,w0151.01
w1156,w1156.02
w1157,w1157.01
w1158,w0051.01
w1159,w0020.01
w1159,w1159.01
w1159,w1159.02
w1160,w0559.01
w1161,w0319.01
w1162,w0559.01
w1163,w0758.02
w1163,w1163.02
w1164,w0225.01
w1165,w0162.01
w1166,w0304.01
w1167,w0647.01
w1167,w1167.02
w1168,w0319.01
w1168,w1168.01
w1168,w1168.03
w1169,w0702.01
w1169,w1169.01
w1170,w0984.02
w1171,w0006.01
w1171,w1171.01
w1172,w1063.01
w1173,w0485.01
w1173,w0855.01
w1174,w0794.02
w1175,w0853.02
w1175,w1175.01
w1176,w1176.01
w1177,w0748.02
w1178,w0406.02
w1179,w0717.01
w1179,w0717.02
w1180,w1089.01
w1180,w1180.02
w1181,w0179.02
w1181,w0566.01
w1182,w0736.01
w1182,w0736.03
w1182,w1076.02
w1182,w1076.04
w1183,w1006.01
w1183,w1183.02
w1184,w1176.01
w1184,w1184.02
w1185,w0904.01
w1186,w1015.02
w1187,w0281.01
w1188,w0393.01
w1189,w0304.01
w1190,w0303.02
w1191,w0224.01
w1191,w0363.02
w1192,w1192.01
w1192,w1192.02
w1193,w1192.01
w1193,w1192.02
w1194,w0333.01
w1194,w1192.02
w1195,w1195.01
w1196,w0388.02
w1197,w0407.02
w1197,w0842.01
w1198,w1198.01
w1198,w1198.02
w1199,w0393.01
w1199,w1199.02
w1200,w1200.01
w1201,w1201.01
w1201,w1201.02
w1202,w0430.01
w1202,w0912.01
w1202,w1202.03
w1203,w0089.01
w1203,w1203.01
w1204,w0772.01
w1204,w0772.02
w1205,w1049.02
w1206,w1093.01
w1207,w0225.01
w1208,w0179.01
w1209,w0179.01
w1210,w0300.02
w1211,w1211.01
w1212,w0415.01
w1212,w0415.02
w1213,w0594.01
w1214,w0326.01
w1214,w1060.01
w1215,w1132.01
w1215,w1132.02
w1215,w1215.03
w1216,w0853.02
w1216,w1216.01
w1217,w1217.01
w1218,w0662.01
w1219,w0662.01
w1220,w0662.01
w1221,w0300.02
w1222,w0717.02
w1222,w0827.01
w1223,w0415.01
w1224,w0985.01
w1225,w0985.01
w1226,w0225.01
w1227,w0434.01
w1227,w0610.01
w1227,w0908.02
w1228,w0556.01
w1229,w0151.01
w1229,w1156.02
w1230,w0462.01
w1230,w0485.01
w1231,w0519.01
w1231,w1231.02
w1232,w0335.01
w1233,w0748.02
w1234,w0067.01
w1234,w1168.01
w1235,w0303.02
w1236,w0388.02
w1236,w0794.02
w1237,w0415.01
w1237,w0415.02
w1238,w0358.01
w1238,w1016.01
w1239,w0337.02
w1239,w1111.01
w1239,w1239.03
w1240,w0392.01
w1241,w0207.01
w1241,w0307.01
w1242,w0985.01
w1242,w1242.02
w1243,w1091.01
w1243,w1243.02
w1244,w1195.01
w1245,w1063.01
w1245,w1245.02
w1246,w0188.01
w1246,w0216.01
w1247,w0324.02
w1248,w1091.01
w1248,w1217.01
w1248,w1243.02
w1249,w0224.01
w1249,w0225.01
w1250,w0216.01
w1250,w0362.01
w1250,w0362.02
w1251,w0375.01
w1252,w0335.01
w1252,w0591.01
w1253,w0748.02
w1254,w0391.01
w1254,w0984.02
w1255,w0304.01
w1255,w1255.01
w1256,w1093.01
w1256,w1256.01
w1256,w1256.02
w1257,w0067.01
w1258,w1258.01
w1259,w0346.02
w1259,w0358.01
w1260,w1260.01
w1261,w0353.01
w1262,w0337.02
w1262,w0828.02
w1263,w0342.01
w1263,w0610.01
w1263,w1263.01
w1264,w0358.01
w1264,w1264.01
w1264,w1264.03
w1265,w0885.02
w1266,w0287.01
w1266,w1075.01
w1267,w0370.01
w1267,w1267.01
w1268,w0370.01
w1269,w0020.01
w1270,w0392.01
w1271,w0610.01
w1271,w1271.02
w1272,w0179.01
w1273,w0179.01
w1273,w1273.02
w1274,w0392.01
w1275,w0392.01
w1275,w1113.02
w1276,w0633.01
w1277,w0559.01
w1278,w0179.02
w1278,w0566.01
w1279,w0748.02
w1280,w1132.01
w1280,w1132.03
w1280,w1280.01
w1281,w0406.01
w1281,w1281.01
w1282,w0406.02
w1283,w0406.02
w1283,w1283.01
w1284,w0319.01
w1284,w0603.01
w1285,w0612.02
w1285,w1285.01
w1286,w0965.01
w1286,w1091.01
w1286,w1217.01
w1287,w0287.01
w1287,w0476.02
w1288,w0274.02
w1288,w0508.01
w1289,w0984.02
w1290,w0342.01
w1290,w0362.02
w1291,w0303.02
w1291,w0444.01
w1292,w0015.01
w1293,w0015.01
w1294,w0559.01
w1295,w0079.01
w1296,w0179.02
w1296,w0958.01
w1297,w0519.01
w1298,w0340.02
w1299,w0051.01
w1300,w0424.01
w1300,w1059.01
w1301,w0300.02
w1302,w0362.02
w1303,w0274.02
w1303,w1303.01
w1303,w1303.02
w1304,w0151.01
w1304,w1304.01
w1305,w0882.01
w1306,w1195.01
w1307,w1063.01
w1308,w0253.01
w1308,w0362.02
w1309,w0326.01
w1310,w0392.01
w1311,w0392.01
w1312,w0853.02
w1312,w1216.01
w1313,w0014.02
w1313,w1090.02
w1314,w1113.02
w1314,w1314.01
w1315,w0218.02
w1315,w0938.02
w1315,w1315.01
w1315,w1315.03
w1316,w0570.02
w1316,w1316.01
w1317,w0462.01
w1317,w1317.01
w1318,w0890.04
w1319,w0748.02
w1320,w0470.01
w1321,w1198.02
w1322,w0051.01
w1323,w1132.01
w1323,w1215.03
w1323,w1323.01
w1324,w0485.01
w1325,w0885.02
w1325,w1325.01
w1326,w0885.02
w1327,w0392.01
w1328,w0392.01
w1329,w0287.01
w1329,w0748.02
w1330,w0556.01
w1330,w1198.02
w1331,w0470.01
w1332,w0335.01
w1333,w0505.01
w1333,w1333.02
w1334,w0151.01
w1334,w1156.02
w1335,w0151.01
w1335,w1304.01
w1335,w1335.01
w1336,w0311.01
w1337,w0151.01
w1338,w0151.01
w1338,w1156.02
w1339,w0303.02
w1340,w0344.01
w1341,w1341.01
w1342,w0462.01
w1342,w1342.02
w1343,w0300.02
w1344,w0794.01
w1344,w0794.02
w1345,w0274.02
w1345,w0873.02
w1346,w0392.01
w1347,w0226.01
w1348,w0772.01
w1348,w0772.02
w1349,w0470.01
w1350,w0647.01
w1351,w0274.02
w1352,w0370.01
w1352,w1267.01
w1353,w0274.02
w1353,w0508.01
w1354,w0287.01
w1354,w1075.01
w1355,w0647.01
w1356,w0274.02
w1357,w0717.02
w1357,w1357.01
w1358,w0300.01
w1358,w1358.02
w1359,w1260.01
w1359,w1359.02
w1360,w0107.01
w1360,w0216.01
w1361,w1361.01
w1362,w1093.01
w1362,w1362.02
w1363,w1361.01
w1364,w1139.01
w1364,w1364.01
w1364,w1364.02
w1365,w0291.01
w1366,w0291.01
w1367,w0291.01
w1368,w0291.01
w1369,w0409.02
w1369,w1369.01
w1370,w0218.02
w1370,w0444.01
w1370,w1217.01
w1371,w0067.01
w1371,w1168.01
w1372,w0596.01
w1373,w0748.02
w1374,w0300.01
w1375,w0566.01
w1376,w0502.01
w1376,w1376.02
w1377,w0015.01
w1378,w0006.01
w1379,w0300.01
w1379,w1358.02
w1380,w1063.01
w1381,w0424.01
w1382,w0370.01
w1382,w1382.01
w1383,w0370.01
w1383,w1358.02
w1384,w0374.02
w1385,w0374.02
w1386,w0374.02
w1387,w0022.01
w1387,w1387.01
w1388,w1388.01
w1389,w0885.02
w1390,w0370.01
w1390,w1390.01
w1391,w0226.01
w1392,w0885.02
w1392,w0945.01
w1393,w0884.02
w1394,w0006.01
w1394,w0941.01
w1395,w0006.01
w1395,w0941.01
w1396,w0884.01
w1396,w0884.02
w1397,w0519.01
w1398,w0476.02
w1399,w0873.02
w1399,w1399.01
w1400,w0873.02
w1400,w1400.02
w1400,w1400.03
w1401,w0234.01
w1401,w1401.02
w1402,w0890.03
w1403,w0216.01
w1403,w0362.01
w1403,w0362.02
w1404,w0367.01
w1405,w0396.02
w1406,w0647.01
w1406,w1406.02
w1407,w0984.02
w1408,w0370.01
w1408,w1408.02
w1409,w1303.02
w1410,w0363.02
w1410,w1410.02
w1411,w0633.01
w1412,w0406.01
w1412,w1412.01
w1413,w0462.01
w1413,w1342.02
w1414,w0362.02
w1414,w0773.01
w1415,w1415.01
w1415,w1415.02
w1416,w0067.01
w1416,w0319.01
w1417,w0304.01
w1417,w1417.01
w1418,w1418.01
w1419,w0051.01
w1420,w1335.01
w1421,w0300.02
w1422,w0303.02
w1422,w0311.01
w1423,w0505.01
w1423,w0537.02
w1424,w0537.02
w1425,w0692.01
w1425,w0692.02
w1426,w0300.02
w1426,w1426.01
w1427,w0304.01
w1427,w1427.02
w1428,w0336.01
w1429,w0335.01
w1430,w1361.01
w1431,w0706.01
w1432,w0908.01
w1433,w0201.01
w1434,w0201.01
w1435,w0201.01
w1436,w0274.02
w1436,w0508.01
w1437,w0485.01
w1438,w0039.01
w1439,w0965.01
w1439,w1091.01
w1439,w1217.01
w1440,w1098.01
w1441,w0594.01
w1441,w1143.01
w1442,w0151.01
w1443,w0274.02
w1443,w0873.02
w1444,w0274.02
w1444,w1444.01
w1445,w0015.01
w1446,w0051.01
w1447,w0107.01
w1447,w1447.01
w1447,w1447.03
w1447,w1447.04
w1448,w0274.02
w1449,w0370.01
w1449,w1449.02
w1450,w0274.02
w1450,w1444.01
w1451,w0179.01
w1452,w0225.01
w1453,w0505.01
w1454,w0434.01
w1454,w0610.01
w1454,w0908.02
w1455,w0890.01
w1455,w1455.02
w1456,w0485.01
w1457,w0476.02
w1458,w0476.02
w1459,w0017.01
w1459,w1062.02
w1460,w1081.01
w1460,w1081.02
w1461,w0234.01
w1462,w0274.02
w1462,w0508.01
w1463,w0008.02
w1463,w1463.01
w1464,w1192.01
w1464,w1192.02
w1465,w0904.01
w1465,w1465.01
w1465,w1465.03
w1466,w0311.01
w1467,w0706.01
w1467,w1467.01
w1467,w1467.02
w1468,w0324.02
w1468,w1468.01
w1469,w0508.01
w1470,w0304.01
w1470,w1470.02
w1471,w0717.02
w1471,w0827.01
w1472,w1260.01
w1472,w1472.02
w1473,w0326.01
w1474,w1093.01
w1474,w1362.02
w1475,w0748.02
w1476,w0434.01
w1476,w0908.02
w1476,w0908.04
w1477,w0051.01
w1477,w0162.01
w1478,w0470.01
w1479,w0388.02
w1480,w1480.01
w1480,w1480.02
w1480,w1480.03
w1481,w1481.01
w1481,w1481.02
w1482,w0179.01
w1483,w0303.02
w1483,w0340.02
w1484,w0596.01
w1485,w1481.01
w1485,w1481.02
w1486,w0485.01
w1487,w0179.01
w1488,w1006.01
w1488,w1183.02
w1489,w0050.02
w1489,w1388.01
w1490,w0559.01
w1491,w0985.01
w1492,w0344.01
w1492,w0362.02
w1493,w0281.01
w1494,w0794.02
w1495,w0519.01
w1496,w0519.01
w1496,w1496.02
w1497,w0303.02
w1498,w0304.01
w1498,w1098.01
w1499,w1198.02
w1500,w0050.02
w1501,w0020.01
w1502,w1006.01
w1503,w0006.01
w1504,w0819.02
w1504,w1504.01
w1505,w0424.01
w1505,w1505.02
w1506,w0985.01
w1507,w1063.01
w1508,w1203.01
w1509,w1203.01
w1510,w0342.01
w1510,w0362.02
w1511,w1303.02
w1512,w0388.02
w1513,w1513.01
w1514,w1514.01
w1515,w0143.01
w1516,w0162.01
w1517,w0527.01
w1518,w0311.01
w1518,w0590.02
w1519,w0253.01
w1520,w0179.01
w1521,w0370.01
w1522,w1143.03
w1523,w0594.01
w1524,w0370.01
w1524,w1267.01
w1525,w0370.01
w1525,w1408.02
w1525,w1525.01
w1526,w0485.01
w1527,w0287.01
w1527,w1075.01
w1528,w1093.01
w1529,w0501.01
w1530,w1132.01
w1530,w1530.02
w1531,w1063.01
w1531,w1531.01
w1532,w1063.01
w1533,w1081.02
w1534,w0304.01
w1534,w1534.02
w1535,w1535.01
w1536,w1536.01
w1537,w1535.01
w1538,w0717.02
w1539,w1539.01
w1540,w0880.01
w1540,w1540.01
w1541,w1541.01
w1542,w1091.01
w1542,w1542.02
w1543,w0300.01
w1544,w0300.01
w1544,w1358.02
w1545,w0179.01
w1546,w1535.01
w1547,w0434.01
w1548,w0370.01
w1549,w0596.01
w1550,w0307.01
w1551,w0307.01
w1552,w0748.02
w1553,w0884.02
w1553,w1553.01
w1554,w0826.01
w1554,w1554.01
w1555,w1139.01
w1556,w0559.01
w1557,w0008.02
w1557,w0176.01
w1558,w0079.01
w1558,w1558.01
w1558,w1558.02
w1559,w0410.01
w1560,w0375.01
w1561,w1536.01
w1562,w1562.01
w1562,w1562.02
w1563,w0596.01
w1564,w1536.01
w1564,w1564.02
w1565,w0179.01
w1566,w0151.01
w1567,w0067.01
w1567,w1567.02
w1568,w0758.01
w1568,w0758.02
w1569,w1569.01
w1570,w1063.01
w1571,w0527.01
w1572,w0559.01
w1573,w0527.01
w1573,w0960.01
w1574,w0527.01
w1575,w0566.01
w1575,w1575.02
w1576,w1195.01
w1577,w0476.02
w1578,w0225.01
w1578,w0291.01
w1578,w1578.02
w1579,w0772.02
w1579,w1357.01
w1580,w0179.02
w1581,w1581.01
w1582,w1582.01
w1583,w0748.02
w1584,w0335.01
w1585,w0415.01
w1585,w0415.02
w1586,w0391.01
w1586,w0984.02
w1587,w1504.01
w1588,w1198.02
w1588,w1588.01
w1589,w0566.01
w1590,w1075.01
w1590,w1590.02
w1591,w0311.01
w1592,w0613.01
w1593,w0485.01
w1593,w1593.01
w1594,w1594.01
w1594,w1594.02
w1595,w1335.01
w1596,w0559.01
w1597,w1335.01
w1598,w0462.01
w1598,w0839.01
w1599,w0234.01
w1599,w0409.02
w1600,w0337.02
w1600,w1111.01
w1601,w0485.01
w1601,w0855.01
w1602,w0274.02
w1602,w0402.01
w1602,w0938.02
w1603,w0500.02
w1603,w1089.01
w1604,w0225.01
w1604,w1604.01
w1605,w0020.01
w1606,w1480.03
w1607,w0346.02
w1607,w0409.02
w1607,w1607.02
w1608,w1093.01
w1608,w1362.02
w1609,w0287.01
w1609,w0748.02
w1610,w0089.01
w1611,w0179.01
w1611,w0179.02
w1612,w1612.01
w1613,w1335.01
w1613,w1613.02
w1614,w1091.01
w1614,w1217.01
w1615,w0424.01
w1615,w1059.01
w1616,w0451.01
w1616,w1616.01
w1617,w1049.02
w1618,w0840.02
w1618,w1157.01
w1619,w0067.01
w1620,w1200.01
w1621,w0415.01
w1621,w0415.02
w1622,w0216.01
w1622,w1303.02
w1623,w0904.01
w1623,w1623.01
w1624,w0143.01
w1625,w0303.02
w1625,w1625.01
w1626,w1203.01
w1627,w0274.02
w1627,w0406.01
w1627,w0508.01
w1628,w0880.01
w1629,w0566.01
w1630,w1582.01
w1631,w0319.01
w1631,w0497.01
w1632,w1341.01
w1632,w1632.01
w1633,w0946.01
w1633,w1633.01
w1633,w1633.03
w1634,w0527.01
w1635,w0162.01
w1636,w0304.01
w1637,w0304.01
w1637,w1534.02
w1637,w1637.02
w1638,w0706.01
w1638,w1113.02
w1639,w0527.01
w1639,w0643.01
w1639,w1005.01
w1640,w0406.01
w1640,w1015.02
w1641,w0709.02
w1642,w0502.01
w1643,w0089.01
w1643,w0564.02
w1643,w1325.01
w1644,w0333.01
w1645,w0253.01
w1645,w0362.02
w1646,w0107.01
w1646,w0362.02
w1647,w0502.01
w1647,w1647.02
w1648,w0319.01
w1648,w1648.02
w1649,w1139.01
w1650,w0344.01
w1650,w0346.02
w1651,w1063.01
w1652,w0225.01
w1652,w0392.01
w1653,w0225.01
w1654,w1015.02
w1654,w1553.01
w1655,w0337.02
w1656,w0225.01
w1657,w1582.01
w1658,w0794.02
w1658,w1658.01
w1659,w0311.01
w1660,w0059.01
w1660,w0953.02
w1661,w0890.04
w1661,w1455.02
w1661,w1661.01
w1662,w0880.01
w1663,w0564.02
w1664,w0596.01
w1665,w1665.01
w1665,w1665.02
w1665,w1665.03
w1666,w0274.02
w1666,w0402.01
w1667,w1667.01
w1668,w0162.01
w1669,w0873.02
w1669,w1669.01
w1670,w1113.02
w1670,w1314.01
w1671,w1113.02
w1671,w1671.01
w1671,w1671.02
w1672,w1049.02
w1672,w1672.02
w1673,w0424.01
w1673,w1505.02
w1674,w0794.02
w1674,w1658.01
w1675,w0311.01
w1676,w1063.01
w1677,w1139.01
w1677,w1364.02
w1678,w0505.01
w1678,w1333.02
w1679,w1679.01
w1680,w0274.02
w1680,w1400.02
w1681,w0324.02
w1682,w0179.01
w1682,w1040.01
w1683,w0179.01
w1683,w1040.01
w1684,w1684.01
w1684,w1684.02
w1685,w0374.02
w1686,w0274.02
w1686,w1444.01
w1687,w1594.02
w1688,w0020.01
w1688,w1688.01
w1689,w1063.01
w1690,w0610.01
w1690,w1690.01
w1691,w1667.01
w1692,w0485.01
w1693,w1113.02
w1693,w1693.01
w1694,w0226.01
w1695,w0370.01
w1695,w1695.01
w1696,w0340.02
w1697,w0388.02
w1698,w0984.02
w1698,w1698.01
w1699,w0984.02
w1700,w1140.01
w1701,w1140.01
w1701,w1701.02
w1702,w1063.01
w1703,w0304.01
w1703,w0925.01
w1704,w1684.01
w1705,w1333.02
w1705,w1705.02
w1706,w1706.01
w1707,w0370.01
w1708,w0370.01
w1709,w0274.02
w1710,w0274.02
w1711,w0274.02
w1711,w0393.01
w1712,w0748.02
w1713,w0269.01
w1714,w1562.01
w1715,w0353.01
w1715,w1715.02
w1716,w0984.02
w1717,w0353.01
w1718,w0059.01
w1718,w0671.01
w1719,w0218.02
w1719,w0444.01
w1719,w1217.01
w1720,w0882.01
w1721,w1721.01
w1721,w1721.02
w1722,w0303.02
w1723,w0409.02
w1724,w1008.01
w1725,w1721.01
w1725,w1721.02
w1726,w1721.01
w1726,w1721.02
w1727,w1562.01
w1728,w1582.01
w1729,w0022.01
w1729,w1387.01
w1729,w1729.03
w1730,w0409.02
w1730,w1730.01
w1731,w0342.01
w1731,w0709.02
w1732,w0855.01
w1732,w1732.02
w1733,w1139.01
w1734,w1734.01
w1735,w0895.02
w1735,w1735.01
w1736,w1361.01
w1736,w1736.01
w1737,w0253.01
w1737,w0362.02
w1738,w1361.01
w1738,w1738.02
w1739,w0311.01
w1740,w0370.01
w1740,w1267.01
w1741,w1063.01
w1742,w0717.02
w1742,w1014.01
w1743,w1089.01
w1743,w1180.02
w1744,w0392.01
w1745,w0392.01
w1746,w0335.01
w1747,w0692.02
w1748,w0225.01
w1749,w1089.01
w1749,w1180.02
w1750,w1667.01
w1751,w1667.01
w1752,w0333.01
w1753,w0882.01
w1754,w0717.02
w1755,w0462.01
w1755,w1755.02
w1756,w0234.01
w1757,w1729.03
w1758,w0374.01
w1758,w1200.01
w1759,w0234.01
w1759,w0250.03
w1760,w0613.01
w1761,w0613.01
w1762,w0253.01
w1762,w1762.02
w1763,w1536.01
w1763,w1763.02
w1764,w1764.01
w1764,w1764.02
w1765,w0234.01
w1766,w0107.01
w1766,w0362.02
w1766,w1766.03
w1767,w1361.01
w1767,w1767.01
w1768,w0319.01
w1768,w0497.01
w1769,w0311.01
w1770,w0885.02
w1770,w1770.01
w1771,w0885.02
w1772,w0736.03
w1772,w1098.01
w1773,w1049.02
w1774,w0107.01
w1774,w1447.01
w1774,w1774.01
w1775,w0201.01
w1776,w0020.01
w1777,w0287.01
w1777,w0406.02
w1778,w0434.01
w1778,w0826.01
w1779,w0424.01
w1779,w1059.01
w1780,w0406.02
w1781,w0201.01
w1782,w1093.01
w1783,w1093.01
w1783,w1362.02
w1783,w1783.01
w1784,w0406.02
w1784,w1784.01
w1784,w1784.02
w1785,w0226.01
w1786,w0873.02
w1787,w0748.02
w1788,w0873.02
w1789,w1594.01
w1789,w1594.02
w1790,w0201.01
w1791,w0201.01
w1791,w1791.01
w1792,w0201.01
w1793,w0042.01
w1793,w0326.01
w1794,w0326.01
w1795,w0410.01
w1796,w0406.01
w1796,w0508.01
w1797,w0303.02
w1798,w0151.01
w1798,w1156.02
w1799,w0287.01
w1799,w1075.01
w1800,w0304.01
w1800,w1534.02
w1801,w0287.01
w1801,w0748.02
w1802,w0890.03
w1803,w0253.01
w1803,w1803.02
w1804,w0179.01
w1805,w1203.01
w1806,w1203.01
w1807,w0291.01
w1808,w0291.01
w1809,w0291.01
w1810,w0303.02
w1810,w0311.01
w1811,w0519.01
w1811,w0676.01
w1812,w0179.02
w1813,w0425.01
w1814,w0015.01
w1815,w0908.01
w1816,w1616.01
w1816,w1816.01
w1817,w0286.01
w1818,w0162.01
w1818,w1818.01
w1819,w0363.02
w1819,w1006.01
w1820,w1472.02
w1821,w1480.03
w1822,w0340.02
w1823,w1198.02
w1824,w0984.02
w1824,w1824.02
w1825,w1410.02
w1826,w0204.01
w1827,w0274.02
w1827,w0362.02
w1828,w1325.01
w1829,w0225.01
w1829,w1140.01
w1830,w0304.01
w1831,w1388.01
w1831,w1831.02
w1832,w1388.01
w1832,w1831.02
w1833,w1581.01
w1834,w0114.01
w1834,w0286.01
w1835,w1581.01
w1836,w0335.01
w1837,w0225.01
w1837,w1140.01
w1838,w0855.01
w1838,w1838.01
w1839,w0519.01
w1840,w0050.02
w1840,w1388.01
w1841,w1140.01
w1842,w0502.01
w1843,w1535.01
w1843,w1843.02
w1844,w0335.01
w1845,w1669.01
w1846,w0286.01
w1847,w1388.01
w1848,w1536.01
w1848,w1564.02
w1849,w0895.02
w1849,w1735.01
w1850,w0358.01
w1850,w1264.01
w1851,w0089.01
w1851,w1851.01
w1852,w0022.01
w1852,w0115.01
w1853,w0179.02
w1853,w0281.01
w1854,w1049.02
w1854,w1672.02
w1855,w0253.01
w1855,w1855.02
w1856,w1113.02
w1857,w0201.01
w1857,w1857.01
w1858,w0179.02
w1859,w0633.01
w1860,w0633.01
w1861,w0633.01
w1862,w0107.01
w1862,w1862.02
w1863,w0253.01
w1863,w0508.01
w1864,w0274.02
w1864,w0362.02
w1865,w1049.01
w1865,w1865.02
w1866,w1866.01
w1867,w0500.02
w1867,w1089.01
w1868,w0151.01
w1869,w1049.01
w1869,w1865.02
w1870,w1870.01
w1871,w0508.01
w1872,w0984.02
w1873,w0596.01
w1874,w0410.01
w1874,w1874.01
w1875,w0736.03
w1876,w0794.02
w1876,w1658.01
w1877,w1140.01
w1877,w1877.02
w1878,w0225.01
w1878,w1878.01
w1879,w0342.01
