author,female,source
w20320.3,0,1
w20321.2,0,1
w20323.1,0,0
w20326.2,0,1
w20327.1,1,0
w20327.4,0,1
w20327.5,0,0
w20327.6,0,1
w20327.7,0,1
w20327.8,0,1
w20329.2,1,1
w20333.3,1,1
w20335.1,0,1
w20337.1,1,1
w20339.1,0,1
w20340.2,0,1
w20342.1,0,1
w20342.3,0,1
w20343.2,0,1
w20343.3,0,1
w20343.4,1,1
w20344.3,0,1
w20344.4,0,1
w20345.2,0,1
w20345.3,0,1
w20346.1,0,1
w20346.3,0,0
w20348.2,1,1
w20348.3,1,0
w20350.1,0,0
w20352.1,0,1
w20353.1,0,1
w20353.3,1,1
w20354.2,0,1
w20354.3,0,1
w20357.1,0,0
w20357.3,1,2
w20362.1,1,1
w20362.2,0,1
w20362.4,0,0
w20370.1,0,1
w20371.2,1,1
w20373.2,0,1
w20374.1,0,0
w20383.2,1,1
w20384.1,0,0
w20385.1,0,1
w20385.2,0,1
w20385.5,0,1
w20385.7,-1,0
w20391.2,0,1
w20392.2,0,1
w20396.3,-1,0
w20397.1,0,1
w20400.1,1,1
w20401.1,0,1
w20402.1,1,1
w20406.1,0,0
w20407.3,0,0
w20408.1,0,2
w20410.3,0,1
w20411.1,0,1
w20415.3,0,1
w20417.2,0,1
w20418.1,1,1
w20418.2,0,2
w20420.2,0,0
w20420.3,0,1
w20421.1,0,1
w20421.2,0,1
w20421.3,0,1
w20426.1,0,1
w20429.1,1,0
w20430.1,0,1
w20430.3,0,1
w20433.3,0,0
w20436.1,0,1
w20440.2,1,1
w20441.2,0,1
w20442.2,0,1
w20443.3,-1,0
w20444.1,0,1
w20445.1,1,1
w20446.3,1,1
w20446.4,0,1
w20446.5,1,1
w20448.3,1,1
w20449.2,1,1
w20452.1,0,1
w20452.2,0,1
w20456.3,0,1
w20457.1,0,0
w20457.3,0,2
w20461.2,0,1
w20463.1,0,1
w20464.1,0,1
w20465.3,0,1
w20466.1,0,0
w20466.2,1,1
w20468.2,0,1
w20468.3,0,1
w20468.4,0,1
w20469.1,0,1
w20471.1,0,1
w20473.3,0,1
w20474.1,0,1
w20476.2,0,1
w20476.3,1,0
w20476.4,0,0
w20480.1,1,1
w20482.1,0,1
w20488.1,0,1
w20490.2,1,1
w20491.1,0,1
w20497.1,0,1
w20499.2,1,1
w20499.3,1,0
w20504.2,1,1
w20504.3,1,1
w20505.1,0,1
w20505.3,0,1
w20506.2,1,1
w20509.2,0,1
w20515.3,0,1
w20516.2,0,1
w20516.3,0,1
w20523.3,0,1
w20524.2,0,1
w20525.1,1,1
w20526.1,0,0
w20528.1,1,1
w20531.1,0,0
w20534.1,1,1
w20534.3,1,1
w20535.2,0,1
w20538.3,0,1
w20540.2,0,1
w20543.1,0,1
w20543.2,1,1
w20543.3,0,1
w20548.1,1,0
w20550.1,0,1
w20551.2,1,0
w20552.1,0,2
w20553.1,-1,0
w20554.1,0,1
w20554.2,0,1
w20557.1,1,1
w20564.1,0,1
w20567.1,0,1
w20569.3,0,1
w20570.2,0,1
w20571.3,1,0
w20574.2,0,1
w20575.3,0,1
w20576.2,0,1
w20579.2,1,1
w20583.3,1,1
w20587.2,1,1
w20588.1,0,0
w20588.2,0,0
w20592.2,1,0
w20592.3,0,0
w20593.1,1,0
w20595.2,0,1
w20599.1,0,1
w20599.2,0,1
w20601.2,0,1
w20605.1,1,1
w20608.1,0,1
w20609.2,1,1
w20612.3,0,1
w20614.4,1,1
w20617.2,0,1
w20618.3,0,1
w20621.1,0,1
w20621.3,0,0
w20622.2,0,1
w20624.3,0,1
w20625.2,0,1
w20626.3,1,1
w20629.2,0,1
w20630.2,1,1
w20632.1,0,1
w20632.3,0,1
w20637.2,1,2
w20638.3,0,1
w20642.1,0,1
w20644.2,0,0
w20645.3,0,1
w20647.2,0,0
w20649.1,1,1
w20650.1,0,1
w20652.1,0,1
w20652.3,0,1
w20653.1,0,1
w20654.1,1,1
w20654.2,1,1
w20654.4,1,0
w20655.2,0,1
w20655.3,0,1
w20657.1,0,1
w20659.1,0,1
w20661.1,0,1
w20662.3,0,1
w20664.1,0,1
w20665.1,0,1
w20666.1,0,0
w20669.3,0,1
w20673.1,0,1
w20679.2,1,1
w20679.3,1,1
w20680.2,1,0
w20681.2,0,0
w20682.2,0,0
w20683.2,0,1
w20683.4,1,1
w20686.3,0,0
w20688.2,0,1
w20688.3,0,2
w20689.1,0,1
w20689.2,0,1
w20692.2,0,1
w20695.1,0,1
w20696.1,0,1
w20697.3,0,1
w20699.1,0,1
w20701.2,0,2
w20703.1,0,1
w20704.2,1,0
w20706.1,0,1
w20707.1,1,1
w20708.3,1,0
w20709.2,0,2
w20709.3,0,0
w20709.4,0,1
w20709.5,1,1
w20711.1,0,1
w20712.1,0,1
w20712.3,0,0
w20712.4,0,1
w20713.3,1,1
w20721.1,0,2
w20722.1,-1,0
w20722.3,0,0
w20723.2,1,1
w20723.3,1,1
w20724.2,0,1
w20725.2,0,1
w20725.3,0,1
w20727.2,0,1
w20728.1,0,1
w20741.1,1,1
w20744.2,0,0
w20745.1,0,0
w20746.2,0,1
w20749.4,0,1
w20751.3,0,1
w20752.1,1,1
w20753.2,0,1
w20754.1,1,1
w20754.3,0,1
w20756.2,1,1
w20759.3,1,1
w20760.2,1,0
w20761.2,1,1
w20763.1,0,1
w20764.1,0,2
w20770.1,1,1
w20772.1,0,1
w20775.2,0,1
w20776.1,0,1
w20776.3,0,1
w20780.3,0,1
w20783.2,0,1
w20785.2,0,1
w20787.3,0,1
w20790.1,1,1
w20790.3,0,1
w20792.4,0,1
w20798.2,0,1
w20800.4,1,1
w20801.2,1,1
w20808.1,0,1
w20809.2,1,1
w20809.3,1,0
w20809.4,0,1
w20811.1,0,1
w20811.3,0,1
w20813.2,0,1
w20814.1,0,1
w20815.3,0,1
w20816.1,0,1
w20816.2,0,1
w20819.2,0,0
w20821.1,1,1
w20821.2,1,1
w20821.4,0,0
w20822.3,0,1
w20822.4,0,1
w20825.1,1,1
w20826.1,0,1
w20826.2,1,0
w20827.5,0,1
w20828.1,1,1
w20833.2,0,1
w20835.2,0,1
w20835.3,0,0
w20838.1,1,1
w20839.3,0,1
w20839.4,0,1
w20839.5,1,2
w20840.1,0,1
w20841.3,1,1
w20844.2,0,0
w20857.1,0,0
w20857.2,0,0
w20863.3,1,0
w20864.1,1,1
w20866.1,0,1
w20867.3,0,1
w20868.2,0,1
w20868.5,1,0
w20869.2,0,1
w20869.4,1,1
w20876.1,1,1
w20878.1,0,1
w20880.1,0,0
w20885.2,0,1
w20885.4,1,1
w20888.3,0,1
w20895.1,0,1
w20896.1,0,1
w20896.2,0,1
w20897.2,0,1
w20897.5,0,1
w20898.2,1,0
w20900.1,0,0
w20900.2,0,1
w20901.1,0,0
w20902.1,1,1
w20903.2,0,1
w20904.3,0,1
w20907.1,0,1
w20907.4,0,1
w20910.2,0,1
w20910.3,0,1
w20911.1,1,0
w20911.2,0,0
w20914.2,0,1
w20918.3,0,0
w20923.3,1,0
w20923.5,0,0
w20927.1,1,1
w20927.2,0,0
w20927.5,0,1
w20930.2,0,1
w20930.3,0,0
w20930.4,0,2
w20930.5,1,0
w20932.1,1,1
w20936.1,0,1
w20936.3,1,1
w20937.1,0,0
w20937.3,1,1
w20941.1,0,1
w20941.4,0,1
w20942.2,0,1
w20946.3,0,2
w20948.2,0,1
w20948.3,0,1
w20949.1,1,1
w20953.2,0,1
w20953.3,1,0
w20954.1,0,1
w20955.2,1,0
w20956.3,0,1
w20956.4,1,1
w20957.1,0,0
w20957.2,1,1
w20958.1,0,1
w20958.2,0,2
w20959.2,0,1
w20961.1,0,1
w20965.2,1,0
w20965.3,1,1
w20970.3,0,1
w20972.5,0,0
w20973.4,0,1
w20974.3,0,1
w20977.2,0,1
w20977.3,0,1
w20978.1,0,1
w20980.2,0,1
w20981.1,0,1
w20982.1,0,1
w20986.2,0,1
w20988.2,0,1
w20990.1,1,1
w20990.2,0,1
w20991.2,1,1
w20992.2,1,0
w20993.3,0,1
w20995.3,1,1
w20996.1,0,1
w20996.3,0,1
w20997.3,1,1
w20997.6,0,1
w20998.3,1,0
w20998.4,0,1
w20999.3,0,1
w21001.2,0,1
w21002.1,0,1
w21006.2,0,0
w21009.2,0,1
w21010.2,1,1
w21011.1,1,1
w21011.2,0,1
w21013.1,1,1
w21014.3,0,1
w21016.1,1,1
w21018.2,1,0
w21022.1,1,0
w21022.4,1,1
w21023.3,0,0
w21024.1,1,2
w21025.3,0,1
w21028.2,0,1
w21029.2,0,0
w21029.3,0,1
w21030.2,0,1
w21032.1,1,1
w21033.3,0,1
w21034.1,0,2
w21041.1,0,1
w21043.1,0,1
w21044.1,0,1
w21055.2,0,1
w21058.4,1,2
w21059.1,1,1
w21061.1,1,1
w21063.3,1,1
w21063.4,0,1
w21068.3,0,1
w21069.1,1,1
w21071.3,0,1
w21072.2,1,1
w21075.1,0,0
w21075.3,0,0
w21078.3,0,1
w21079.1,0,1
w21080.1,1,1
w21082.3,1,1
w21083.1,0,1
w21085.3,0,1
w21085.4,0,1
w21087.1,0,1
w21088.1,1,1
w21092.2,0,0
w21095.1,0,0
w21096.3,1,0
w21102.1,1,0
w21102.4,0,1
w21104.1,1,1
w21108.1,1,1
w21111.2,0,0
w21114.3,0,1
w21114.4,1,1
w21116.2,0,1
w21116.3,0,1
w21116.4,0,1
w21122.1,0,1
w21123.1,0,0
w21124.1,0,1
w21124.3,-1,0
w21126.1,0,2
w21126.3,1,1
w21127.2,1,1
w21129.1,0,1
w21129.2,0,1
w21129.4,0,1
w21130.1,0,1
w21130.2,0,1
w21135.1,0,1
w21137.3,0,0
w21138.2,0,1
w21139.2,0,1
w21140.1,0,1
w21141.4,0,1
w21143.1,0,0
w21144.3,0,1
w21146.1,0,1
w21148.1,1,1
w21148.3,1,1
w21148.6,0,0
w21149.3,0,1
w21151.2,0,2
w21153.2,1,1
w21155.1,1,1
w21158.1,1,1
w21159.2,0,0
w21160.1,0,1
w21160.3,0,1
w21161.2,1,1
w21163.3,1,1
w21164.3,1,0
w21166.3,0,1
w21166.4,1,1
w21166.5,0,1
w21170.2,0,1
w21171.2,1,1
w21172.1,1,1
w21174.2,0,1
w21176.1,0,1
w21178.1,0,1
w21179.3,0,0
w21180.2,0,1
w21180.4,0,1
w21182.1,0,0
w21182.3,0,1
w21183.2,0,0
w21183.3,0,0
w21184.1,0,1
w21185.1,0,1
w21186.3,0,1
w21193.1,0,1
w21193.3,1,1
w21196.2,0,1
w21198.1,0,1
w21199.1,0,1
w21201.1,0,0
w21201.2,0,1
w21202.1,0,1
w21204.3,1,1
w21208.1,0,1
w21209.3,1,1
w21213.1,0,0
w21213.3,0,1
w21214.1,0,1
w21218.2,1,1
w21219.2,0,1
w21223.2,0,0
w21223.3,0,1
w21224.2,0,1
w21224.3,0,1
w21225.1,0,1
w21225.2,1,1
w21230.1,0,1
w21230.2,0,1
w21232.1,0,1
w21236.3,0,1
w21236.4,0,0
w21240.1,1,2
w21240.2,0,0
w21244.1,0,0
w21244.3,0,0
w21245.1,1,2
w21247.1,0,1
w21251.1,0,1
w21252.1,0,1
w21252.2,0,2
w21254.1,0,1
w21257.2,0,1
w21269.1,0,2
w21270.2,0,1
w21271.1,0,1
w21273.1,1,1
w21275.1,1,1
w21281.1,0,0
w21281.3,0,1
w21284.2,0,1
w21284.3,0,1
w21286.2,0,1
w21288.3,1,1
w21288.4,0,1
w21288.5,1,1
w21289.2,1,1
w21292.1,1,1
w21292.2,1,1
w21293.2,0,1
w21294.3,0,0
w21295.2,0,1
w21298.1,0,1
w21298.2,1,1
w21302.3,0,0
w21302.5,0,1
w21304.4,0,1
w21305.1,0,2
w21305.3,0,1
w21305.4,0,2
w21305.5,1,0
w21305.6,0,0
w21306.3,1,1
w21307.2,0,1
w21310.2,0,1
w21310.5,0,2
w21312.3,0,0
w21313.1,0,1
w21315.4,1,1
w21316.3,1,0
w21317.1,1,1
w21318.1,1,1
w21319.1,0,1
w21321.2,0,1
w21321.3,0,1
w21324.3,1,1
w21326.1,0,0
w21326.2,1,0
w21330.1,1,1
w21333.2,0,1
w21334.1,1,1
w21336.1,0,2
w21340.1,0,1
w21343.1,0,1
w21348.2,1,1
w21349.3,1,0
w21352.1,0,2
w21355.3,0,1
w21356.1,0,1
w21356.3,0,1
w21357.2,1,1
w21359.1,1,1
w21361.2,0,1
w21361.4,1,1
w21362.2,0,0
w21363.2,0,2
w21363.3,0,2
w21364.2,0,0
w21365.3,0,1
w21366.1,1,1
w21367.2,0,1
w21372.1,0,1
w21373.1,0,1
w21376.2,0,1
w21376.4,0,1
w21377.2,0,1
w21378.1,0,0
w21382.1,1,1
w21382.2,1,1
w21383.2,0,1
w21387.1,0,1
w21388.1,0,0
w21390.1,0,1
w21390.2,0,1
w21392.2,0,1
w21392.3,0,1
w21393.2,0,1
w21395.1,0,1
w21395.2,1,1
w21395.5,0,1
w21400.1,1,1
w21400.3,0,0
w21401.3,0,1
w21404.2,1,0
w21407.1,0,0
w21408.1,0,0
w21408.3,0,0
w21410.1,0,0
w21410.3,1,0
w21411.3,0,1
w21412.1,0,1
w21412.5,0,1
w21413.1,0,1
w21413.3,1,0
w21414.2,0,1
w21414.3,1,1
w21414.5,0,1
w21416.2,0,1
w21418.1,0,1
w21419.3,1,1
w21420.2,0,1
w21420.3,0,1
w21424.1,0,0
w21427.1,0,1
w21427.2,0,0
w21429.1,1,1
w21429.3,0,1
w21432.2,0,0
w21435.3,0,1
w21442.1,0,2
w21442.2,0,0
w21443.1,0,2
w21445.3,0,1
w21447.3,1,1
w21447.5,1,1
w21449.3,0,1
w21450.3,0,1
w21451.1,0,1
w21451.4,1,1
w21455.3,0,1
w21459.2,0,1
w21460.3,0,0
w21462.3,0,1
w21463.1,0,1
w21466.1,0,1
w21466.3,0,1
w21468.3,0,1
w21469.2,0,1
w21470.2,0,1
w21470.3,0,1
w21470.4,0,1
w21474.6,0,0
w21475.2,0,0
w21475.3,0,0
w21476.1,0,1
w21478.2,1,1
w21478.3,0,1
w21478.4,0,1
w21479.2,1,1
w21482.4,0,1
w21482.5,0,1
w21487.2,0,1
w21487.3,0,0
w21489.1,1,1
w21498.2,0,1
w21498.3,0,0
w21499.2,0,1
w21502.1,1,1
w21504.2,0,1
w21504.3,0,1
w21507.1,0,1
w21508.3,0,1
w21509.2,0,1
w21510.3,1,1
w21515.1,0,1
w21515.3,0,1
w21517.1,0,1
w21521.4,0,1
w21522.3,0,0
w21526.1,0,1
w21527.1,0,1
w21527.3,0,1
w21529.3,0,0
w21530.1,0,1
w21530.3,0,1
w21531.1,0,1
w21544.3,1,1
w21546.1,0,0
w21546.2,0,1
w21551.1,1,0
w21551.2,0,1
w21551.4,1,0
w21551.5,1,0
w21552.2,1,1
w21552.3,0,1
w21560.2,1,1
w21560.3,0,1
w21560.4,1,1
w21560.5,0,1
w21560.6,0,1
w21561.2,1,1
w21562.1,1,1
w21562.3,0,1
w21562.4,0,1
w21566.1,0,1
w21568.1,0,1
w21568.2,0,1
w21570.1,0,0
w21570.2,0,1
w21570.4,0,0
w21572.2,0,0
w21575.2,0,2
w21580.1,1,0
w21581.3,0,1
w21583.3,0,1
w21583.4,0,0
w21584.1,0,0
w21585.2,0,1
w21590.1,0,0
w21591.1,1,1
w21591.3,1,1
w21591.5,0,1
w21594.1,0,1
w21595.1,0,1
w21596.1,0,1
w21596.2,0,1
w21597.1,0,1
w21599.2,0,0
w21601.2,0,1
w21602.1,1,0
w21602.3,0,1
w21607.3,0,1
w21608.2,0,1
w21610.1,0,1
w21611.4,0,1
w21612.1,0,1
w21613.1,1,0
w21614.1,1,1
w21618.1,0,1
w21620.1,0,1
w21620.3,0,1
w21620.4,0,1
w21622.1,1,1
w21626.3,0,1
w21627.1,0,1
w21631.1,0,1
w21632.4,0,1
w21634.2,1,0
w21635.1,0,1
w21635.2,0,1
w21637.1,0,1
w21637.2,0,1
w21637.3,0,0
w21637.6,0,1
w21637.7,0,1
w21638.1,0,1
w21638.2,0,1
w21638.3,1,1
w21639.1,0,1
w21642.3,1,2
w21648.2,0,1
w21648.3,0,1
w21649.2,0,0
w21651.3,0,1
w21651.4,0,1
w21651.5,0,1
w21651.8,0,1
w21652.2,1,1
w21652.3,0,1
w21652.4,1,1
w21653.2,0,1
w21654.3,1,1
w21659.1,0,1
w21663.3,0,1
w21665.2,1,1
w21669.2,0,1
w21672.1,-1,0
w21673.1,0,1
w21673.2,0,1
w21673.4,0,1
w21677.3,0,0
w21679.1,1,1
w21679.2,0,2
w21683.3,0,0
w21685.1,1,1
w21685.3,0,1
w21686.2,0,1
w21686.3,0,2
w21687.2,0,1
w21690.1,0,1
w21691.2,1,1
w21692.1,0,1
w21692.2,0,1
w21698.1,0,1
w21700.1,0,1
w21704.2,0,0
w21705.4,0,1
w21709.3,0,1
w21711.3,1,1
w21712.2,1,1
w21715.1,0,1
w21715.2,0,1
w21715.4,1,0
w21715.5,0,0
w21715.6,0,1
w21715.7,0,1
w21716.2,0,1
w21717.1,0,1
w21717.2,1,0
w21718.1,1,1
w21719.1,0,1
w21721.3,1,1
w21722.2,1,1
w21724.2,0,0
w21729.1,1,1
w21729.3,1,1
w21730.2,0,1
w21731.2,1,1
w21733.1,0,1
w21733.3,1,1
w21737.1,0,1
w21737.3,0,1
w21738.2,0,0
w21739.2,0,0
w21741.3,0,2
w21744.3,1,1
w21745.2,1,1
w21747.4,1,1
w21752.3,0,0
w21753.3,0,1
w21755.3,1,0
w21757.1,0,0
w21758.2,1,1
w21761.1,1,2
w21763.2,0,1
w21765.1,0,1
w21766.1,0,1
w21766.3,0,1
w21766.4,1,1
w21767.1,0,1
w21773.2,0,1
w21773.4,0,1
w21776.4,0,1
w21777.1,0,1
w21777.3,0,0
w21780.2,1,1
w21784.4,0,1
w21786.3,0,1
w21787.2,0,1
w21789.3,0,0
w21791.2,0,1
w21792.4,0,1
w21794.3,1,0
w21801.2,0,2
w21804.2,0,1
w21806.1,0,0
w21806.2,0,0
w21808.4,0,1
w21809.1,0,1
w21810.3,0,1
w21811.2,0,1
w21812.2,0,1
w21814.1,0,1
w21815.3,0,1
w21815.4,0,1
w21817.3,0,1
w21821.2,1,1
w21824.1,0,1
w21826.1,1,1
w21827.3,1,0
w21829.2,0,1
w21831.1,0,1
w21832.2,0,1
w21834.2,0,0
w21836.1,0,1
w21836.3,1,1
w21840.1,0,1
w21840.3,0,0
w21842.1,0,1
w21845.1,0,1
w21849.3,0,1
w21854.1,0,1
w21857.2,1,1
w21859.2,0,1
w21860.1,1,1
w21861.4,0,1
w21862.3,0,1
w21869.1,0,1
w21869.3,0,1
w21869.4,0,1
w21870.2,0,0
w21870.3,0,1
w21870.6,1,1
w21870.7,0,1
w21870.8,1,0
w21874.1,0,1
w21875.3,0,0
w21876.2,0,1
w21884.3,0,1
w21886.2,0,1
w21888.1,0,1
w21890.1,1,0
w21892.1,1,1
w21894.1,1,0
w21895.1,1,1
w21896.2,0,1
w21900.3,0,1
w21901.2,1,1
w21904.1,1,1
w21904.3,0,1
w21908.5,1,1
w21909.2,0,0
w21909.3,0,1
w21911.2,0,1
w21911.3,0,1
w21912.3,0,1
w21915.1,0,1
w21916.2,0,1
w21917.2,0,1
w21918.2,0,1
w21918.3,1,1
w21922.2,1,1
w21922.4,1,1
w21923.2,1,1
w21928.1,1,1
w21932.2,0,1
w21936.1,0,1
w21936.2,1,0
w21936.3,0,1
w21937.1,0,1
w21941.3,0,1
w21946.2,1,1
w21948.1,0,1
w21950.1,0,1
w21950.3,0,1
w21953.1,0,1
w21956.2,0,1
w21956.3,0,1
w21965.1,1,1
w21965.2,1,1
w21965.3,0,0
w21967.1,0,1
w21968.1,0,1
w21975.2,0,1
w21981.2,1,1
w21983.1,0,1
w21983.3,1,0
w21984.3,0,1
w21986.4,1,1
w21987.2,1,0
w21991.1,0,1
w21992.1,1,2
w21998.2,0,0
w22001.4,0,0
w22002.2,0,1
w22003.1,0,1
w22003.3,0,0
w22005.1,0,1
w22006.1,0,1
w22010.1,1,0
w22011.3,0,1
w22013.3,0,1
w22015.4,1,1
w22016.1,0,0
w22016.3,0,1
w22019.3,0,0
w22020.1,1,0
w22021.1,0,1
w22021.2,0,1
w22024.1,1,1
w22024.3,1,1
w22030.1,1,0
w22031.2,0,1
w22032.2,0,1
w22034.2,0,1
w22036.1,0,1
w22037.1,1,1
w22048.2,0,1
w22049.1,1,2
w22054.1,0,1
w22054.5,1,1
w22055.1,1,1
w22057.2,0,1
w22061.1,0,1
w22061.2,0,1
w22067.2,0,1
w22073.2,0,0
w22075.3,0,2
w22079.1,0,1
w22079.4,0,1
w22081.2,0,1
w22082.1,1,0
w22083.2,0,1
w22084.2,1,0
w22085.1,1,1
w22088.2,1,1
w22090.3,0,1
w22093.2,0,1
w22093.3,0,1
w22096.1,0,1
w22099.3,1,1
w22100.3,0,1
w22101.5,1,1
w22115.1,1,1
w22115.3,0,1
w22116.3,0,1
w22118.2,0,1
w22120.1,0,1
w22120.3,0,1
w22124.1,0,1
w22125.4,0,1
w22135.1,0,1
w22136.1,0,1
w22137.3,1,1
w22140.1,0,1
w22140.3,0,1
w22143.1,0,0
w22145.4,0,1
w22146.3,0,1
w22151.3,0,1
w22156.1,0,0
w22157.1,0,1
w22158.1,1,1
w22162.3,1,1
w22164.1,0,1
w22164.4,0,1
w22166.2,0,1
w22170.1,1,1
w22178.3,0,0
w22178.4,0,0
w22178.5,0,0
w22180.3,1,0
w22182.5,0,1
w22185.1,0,1
w22187.2,0,1
w22188.2,1,1
w22189.1,1,1
w22189.2,0,1
w22189.3,0,1
w22189.4,1,1
w22200.1,0,0
w22200.2,0,0
w22200.4,1,1
w22200.5,0,0
w22200.6,0,0
w22200.7,1,0
w22200.8,0,0
w22204.2,0,1
w22207.1,1,1
w22209.5,0,1
w22213.1,0,1
w22213.3,1,1
w22214.3,0,1
w22215.2,0,1
w22218.3,1,1
w22219.2,1,1
w22219.3,0,0
w22220.2,0,1
w22221.2,1,1
w22224.5,0,0
w22225.3,0,1
w22227.2,1,1
w22231.2,0,1
w22231.3,0,0
w22233.2,1,1
w22234.2,0,1
w22234.5,1,2
w22238.2,0,1
w22240.1,1,0
w22243.2,0,1
w22244.2,1,1
w22244.4,0,1
w22245.1,0,1
w22245.3,0,1
w22245.4,0,0
w22247.3,0,1
w22248.1,1,1
w22249.2,1,1
w22249.4,1,1
w22251.5,0,1
w22257.1,0,1
w22257.2,0,2
w22258.2,0,1
w22258.3,1,0
w22262.2,0,2
w22265.1,1,1
w22273.4,0,0
w22274.1,0,1
w22278.2,1,1
w22282.1,0,0
w22282.3,1,1
w22283.2,0,0
w22286.1,0,1
w22286.2,0,1
w22286.4,0,1
w22293.1,0,1
w22294.2,0,0
w22294.4,1,1
w22297.1,0,0
w22299.4,0,1
w22300.2,1,1
w22301.1,0,1
w22301.3,1,1
w22301.4,0,1
w22307.1,0,1
w22308.2,0,0
w22308.3,0,1
w22308.4,0,1
w22312.3,0,1
w22312.4,1,1
w22312.5,0,0
w22312.6,1,0
w22313.1,0,1
w22314.1,0,1
w22316.1,1,0
w22317.1,0,0
w22318.2,1,2
w22320.2,0,1
w22321.1,0,0
w22321.3,0,1
w22325.4,0,1
w22326.2,1,1
w22330.1,0,1
w22332.2,0,1
w22332.3,0,0
w22333.1,0,1
w22334.1,0,0
w22335.2,0,1
w22337.2,0,1
w22337.3,1,0
w22338.2,0,1
w22339.1,0,1
w22341.2,0,1
w22344.1,1,1
w22345.2,0,1
w22345.3,0,1
w22346.1,1,0
w22347.4,0,1
w22352.2,0,1
w22352.3,1,2
w22353.2,0,1
w22355.1,0,1
w22357.1,0,1
w22360.2,0,0
w22361.3,0,1
w22366.1,0,1
w22366.3,0,0
w22366.4,0,1
w22371.1,0,1
w22371.3,0,1
w22371.4,1,1
w22372.2,0,1
w22376.2,0,1
w22376.3,0,1
w22376.4,0,1
w22377.1,0,1
w22378.1,1,1
w22378.2,0,1
w22378.3,0,2
w22379.1,0,1
w22380.2,0,1
w22380.3,0,1
w22382.2,0,1
w22382.4,0,1
w22383.2,0,1
w22383.3,1,1
w22383.4,1,0
w22384.3,0,1
w22389.1,1,1
w22390.1,1,1
w22392.3,0,1
w22397.1,0,1
w22398.1,0,1
w22401.1,0,1
w22402.1,1,1
w22402.2,0,1
w22403.1,0,0
w22404.2,0,1
w22405.2,0,1
w22405.4,1,0
w22407.1,0,1
w22409.1,0,0
w22409.3,0,1
w22409.4,0,1
w22409.6,0,1
w22414.1,0,1
w22414.2,0,1
w22414.3,0,1
w22416.2,0,1
w22417.2,1,1
w22418.1,0,1
w22418.2,0,0
w22418.4,0,1
w22419.2,0,1
w22420.1,0,0
w22421.2,0,1
w22421.3,0,0
w22423.2,0,1
w22425.2,0,1
w22426.2,0,1
w22427.1,0,1
w22429.1,0,1
w22429.3,0,1
w22431.2,0,1
w22435.1,1,1
w22435.2,0,1
w22435.3,0,1
w22436.1,0,1
w22436.3,1,1
w22439.2,0,2
w22441.1,0,1
w22443.2,0,1
w22444.2,0,1
w22446.3,0,0
w22451.1,1,0
w22453.3,0,2
w22454.2,1,1
w22456.4,0,1
w22457.1,1,2
w22457.2,0,0
w22457.3,1,1
w22457.4,1,0
w22459.3,0,1
w22460.1,0,0
w22463.2,0,1
w22465.2,0,2
w22466.1,1,1
w22466.3,0,1
w22466.4,0,0
w22468.1,0,1
w22469.2,1,1
w22470.2,0,0
w22473.2,1,1
w22474.1,1,1
w22475.2,0,1
w22475.4,0,1
w22477.3,0,1
w22483.1,0,1
w22483.2,0,1
w22484.2,0,1
w22484.3,0,1
w22486.1,0,1
w22486.3,0,1
w22490.3,0,2
w22491.3,1,2
w22493.2,0,1
w22495.1,1,1
w22497.3,0,1
w22497.4,1,1
w22497.5,1,1
w22499.2,0,0
w22501.1,1,1
w22505.1,0,1
w22505.4,0,1
w22506.2,0,1
w22507.2,0,0
w22507.3,0,0
w22507.4,0,1
w22508.2,0,1
w22510.2,0,1
w22511.2,0,1
w22514.2,0,1
w22515.3,0,0
w22516.2,0,2
w22517.1,0,1
w22517.2,0,1
w22523.1,0,0
w22527.1,0,0
w22528.1,0,2
w22528.2,1,1
w22530.1,0,1
w22530.2,0,1
w22531.2,0,1
w22532.1,1,1
w22539.2,0,0
w22542.1,1,1
w22546.2,0,0
w22547.2,0,1
w22548.1,0,1
w22548.3,0,1
w22552.1,1,1
w22553.2,1,0
w22555.2,0,1
w22556.2,0,1
w22556.3,0,1
w22557.3,0,1
w22557.4,0,1
w22558.3,0,1
w22558.4,0,1
w22562.2,1,1
w22563.1,0,1
w22563.2,0,1
w22565.1,1,2
w22576.2,0,0
w22576.4,0,0
w22577.1,0,1
w22577.3,1,0
w22578.3,0,1
w22584.1,1,0
w22584.3,1,0
w22588.1,1,1
w22588.2,1,1
w22592.3,1,0
w22594.3,0,0
w22595.2,1,1
w22597.2,1,1
w22597.3,0,0
w22598.2,0,1
w22600.1,0,1
w22601.1,1,1
w22601.2,0,1
w22602.1,0,1
w22604.2,1,0
w22605.1,0,0
w22608.1,0,1
w22608.2,0,1
w22609.3,1,1
w22610.3,0,1
w22612.2,0,1
w22612.5,0,1
w22617.1,0,1
w22620.1,0,1
w22620.4,0,1
w22621.2,0,0
w22624.1,0,2
w22626.1,0,1
w22626.2,0,1
w22627.1,0,1
w22627.2,0,1
w22628.1,1,1
w22628.3,1,1
w22629.1,0,1
w22629.2,0,0
w22631.2,0,1
w22633.4,1,1
w22634.3,0,2
w22635.1,1,1
w22635.2,0,1
w22636.2,0,1
w22639.3,0,1
w22639.4,0,1
w22640.1,1,1
w22640.2,0,1
w22644.3,0,1
w22645.1,1,2
w22645.2,0,1
w22646.2,0,1
w22647.2,1,1
